"Região","Variável","Ano","Valor","Valor corrigido","Variação anual","Índice"
"Ceará","15 - Urbanismo",2021,512927149.95,542600462.12,47.42,200.22
"Ceará","15 - Urbanismo",2022,554593933.3,554593933.3,2.21,204.65
"Ceará","15.122 - Administração Geral",2018,7836284.62,7836284.62,NA,100
"Ceará","15.122 - Administração Geral",2019,15825634.28,15172292.37,93.62,193.62
"Ceará","15.122 - Administração Geral",2022,1185570.87,934051.68,-93.84,11.92
"Ceará","15.451 - Infraestrutura Urbana",2018,125690642.84,159536317.01,NA,100
"Ceará","15.451 - Infraestrutura Urbana",2019,119682633.22,145639046.83,-8.71,91.29
"Ceará","15.451 - Infraestrutura Urbana",2020,241928022.62,281672231.18,93.4,176.56
"Ceará","15.451 - Infraestrutura Urbana",2021,352588693.92,372986277.45,32.42,233.79
"Ceará","15.451 - Infraestrutura Urbana",2022,484307044.97,484307044.97,29.85,303.57
"Ceará","15.453 - Transportes Coletivos Urbanos",2021,24973841.6,26418601.54,NA,100
"Ceará","16 - Habitação",2018,24131756.01,30629897.26,NA,100
"Ceará","16 - Habitação",2019,38946689.83,47393332.11,54.73,154.73
"Ceará","16 - Habitação",2020,18527052.72,21570697.85,-54.49,70.42
"Ceará","16 - Habitação",2021,25806923.42,27299877.92,26.56,89.13
"Ceará","16 - Habitação",2022,29529524.28,29529524.28,8.17,96.41
"Ceará","16.122 - Administração Geral",2018,7563604.91,9600314.26,NA,100
"Ceará","16.122 - Administração Geral",2019,25027750.61,30455694.74,217.24,317.24
"Ceará","16.122 - Administração Geral",2020,8032813.77,9352453.48,-69.29,97.42
"Ceará","16.122 - Administração Geral",2021,9077405.15,9602541.47,2.67,100.02
"Ceará","16.122 - Administração Geral",2022,9176636.42,9176636.42,-4.44,95.59
"Ceará","16.481 - Habitação Rural",2018,4157970,5277618.17,NA,100
"Ceará","16.481 - Habitação Rural",2019,2696500.19,3281309.13,-37.83,62.17
"Ceará","16.481 - Habitação Rural",2020,1930741.4,2247925.78,-31.49,42.59
"Ceará","16.481 - Habitação Rural",2021,2425327.8,2565635.27,14.13,48.61
"Ceará","16.481 - Habitação Rural",2022,3932486.48,3932486.48,53.28,74.51
"Ceará","16.482 - Habitação Urbana",2018,12190043.06,15472548.55,NA,100
"Ceará","16.482 - Habitação Urbana",2019,10994525.51,13378985.51,-13.53,86.47
"Ceará","16.482 - Habitação Urbana",2020,8563497.55,9970318.59,-25.48,64.44
"Ceará","16.482 - Habitação Urbana",2021,14304190.47,15131701.18,51.77,97.8
"Ceará","16.482 - Habitação Urbana",2022,16420401.38,16420401.38,8.52,106.13
"Ceará","17 - Saneamento",2018,308765133.04,391908665.86,NA,100
"Ceará","17 - Saneamento",2019,231080886.33,281197021.83,-28.25,71.75
"Ceará","17 - Saneamento",2020,64034367.17,74554005.27,-73.49,19.02
"Ceará","17 - Saneamento",2021,82128321.19,86879520.87,16.53,22.17
"Ceará","17 - Saneamento",2022,198569463.06,198569463.06,128.56,50.67
"Ceará","17.511 - Saneamento Básico Rural",2018,8166315.84,10365321.74,NA,100
"Ceará","17.511 - Saneamento Básico Rural",2019,70354435.71,85612696.52,725.95,825.95
"Ceará","17.511 - Saneamento Básico Rural",2020,18433719.03,21462031.19,-74.93,207.06
"Ceará","17.511 - Saneamento Básico Rural",2021,46871287.89,49582835.44,131.03,478.35
"Ceará","17.511 - Saneamento Básico Rural",2022,126526489.61,126526489.61,155.18,1220.67
"Ceará","17.512 - Saneamento Básico Urbano",2018,75640934.29,96009343.25,NA,100
"Ceará","17.512 - Saneamento Básico Urbano",2019,58590346.16,71297246.21,-25.74,74.26
"Ceará","17.512 - Saneamento Básico Urbano",2020,44662895.17,52000165.99,-27.07,54.16
"Ceará","17.512 - Saneamento Básico Urbano",2021,34656994.25,36661933.57,-29.5,38.19
"Ceará","17.512 - Saneamento Básico Urbano",2022,70518157.55,70518157.55,92.35,73.45
"Ceará","18 - Gestão Ambiental",2018,170158892.14,215978869.59,NA,100
"Ceará","18 - Gestão Ambiental",2019,134036849.49,163106362.84,-24.48,75.52
"Ceará","18 - Gestão Ambiental",2020,179647161.58,209159800.01,28.24,96.84
"Ceará","18 - Gestão Ambiental",2021,216256242.11,228766866.64,9.37,105.92
"Ceará","18 - Gestão Ambiental",2022,356242943.13,356242943.13,55.72,164.94
"Ceará","18.122 - Administração Geral",2018,48688820.98,61799629.66,NA,100
"Ceará","18.122 - Administração Geral",2019,47925662.67,58319637.88,-5.63,94.37
"Ceará","18.122 - Administração Geral",2020,55105813.57,64158658.81,10.01,103.82
"Ceará","18.122 - Administração Geral",2021,58102174.6,61463439.38,-4.2,99.46
"Ceará","18.122 - Administração Geral",2022,78437664.39,78437664.39,27.62,126.92
"Ceará","18.541 - Preservação e Conservação Ambiental",2018,29258136.98,37136697.78,NA,100
"Ceará","18.541 - Preservação e Conservação Ambiental",2019,30744988.02,37412869.6,0.74,100.74
"Ceará","18.541 - Preservação e Conservação Ambiental",2020,18316666.41,21325749.04,-43,57.43
"Ceará","18.541 - Preservação e Conservação Ambiental",2021,45965702.26,48624860.84,128.01,130.93
"Ceará","18.541 - Preservação e Conservação Ambiental",2022,62202452.74,62202452.74,27.92,167.5
"Ceará","18.542 - Controle Ambiental",2018,6618155.34,8400276.3,NA,100
"Ceará","18.542 - Controle Ambiental",2019,4480334.19,5452015.75,-35.1,64.9
"Ceará","18.542 - Controle Ambiental",2020,91885,106979.97,-98.04,1.27
"Ceará","18.542 - Controle Ambiental",2021,137082.49,145012.84,35.55,1.73
"Ceará","18.542 - Controle Ambiental",2022,1273294,1273294,778.06,15.16
"Ceará","18.544 - Recursos Hídricos",2018,70333532.4,89272776.94,NA,100
"Ceará","18.544 - Recursos Hídricos",2019,33093736.63,40271007.82,-54.89,45.11
"Ceará","18.544 - Recursos Hídricos",2020,101989323.13,118744244.22,194.86,133.01
"Ceará","18.544 - Recursos Hídricos",2021,107478752.19,113696497.86,-4.25,127.36
"Ceará","18.544 - Recursos Hídricos",2022,208259392.64,208259392.64,83.17,233.28
"Ceará","19 - Ciência e Tecnologia",2018,86058666.64,109232337.53,NA,100
"Ceará","19 - Ciência e Tecnologia",2019,75667940.48,92078578.41,-15.7,84.3
"Ceará","19 - Ciência e Tecnologia",2020,70996055.37,82659367.46,-10.23,75.67
"Ceará","19 - Ciência e Tecnologia",2021,91918548.53,97236121.96,17.63,89.02
"Ceará","19 - Ciência e Tecnologia",2022,154065897.19,154065897.19,58.45,141.04
"Ceará","19.122 - Administração Geral",2018,19160171.16,24319575.99,NA,100
"Ceará","19.122 - Administração Geral",2019,21398438.25,26039267.91,7.07,107.07
"Ceará","19.122 - Administração Geral",2020,17782045.2,20703299.65,-20.49,85.13
"Ceará","19.122 - Administração Geral",2021,19802864.85,20948478.98,1.18,86.14
"Ceará","19.122 - Administração Geral",2022,24280965.66,24280965.66,15.91,99.84
"Ceará","19.571 - Desenvolvimento Científico",2018,24092948.15,30580639.31,NA,100
"Ceará","19.571 - Desenvolvimento Científico",2019,33977624.26,41346590.38,35.21,135.21
"Ceará","19.571 - Desenvolvimento Científico",2020,49672181.5,57832383.53,39.87,189.11
"Ceará","19.571 - Desenvolvimento Científico",2021,67036083.44,70914183.15,22.62,231.89
"Ceará","19.571 - Desenvolvimento Científico",2022,121674825.58,121674825.58,71.58,397.88
"Ceará","19.572 - Desenvolvimento Tecnológico e Engenharia",2018,176146.98,223579.42,NA,100
"Ceará","19.572 - Desenvolvimento Tecnológico e Engenharia",2019,62179,75664.2,-66.16,33.84
"Ceará","19.573 - Difusão do Conhecimento Científico e Tecnológico",2018,5179774.92,5402823.88,NA,100
"Ceará","19.573 - Difusão do Conhecimento Científico e Tecnológico",2019,2892574.22,2892574.22,-46.46,53.54
"Ceará","19.573 - Difusão do Conhecimento Científico e Tecnológico",2020,2419514.53,2314938.2,-19.97,42.85
"Ceará","19.573 - Difusão do Conhecimento Científico e Tecnológico",2021,2877866.15,2501775.7,8.07,46.3
"Ceará","19.573 - Difusão do Conhecimento Científico e Tecnológico",2022,5866825.59,4821214.85,92.71,89.24
"Ceará","20 - Agricultura",2018,527553670.46,669612054.71,NA,100
"Ceará","20 - Agricultura",2019,346766875.15,421972643.91,-36.98,63.02
"Ceará","20 - Agricultura",2020,294586960.58,342982038.89,-18.72,51.22
"Ceará","20 - Agricultura",2021,316661318.23,334980469.69,-2.33,50.03
"Ceará","20 - Agricultura",2022,364444326.67,364444326.67,8.8,54.43
"Ceará","20.122 - Administração Geral",2018,138285528.22,175522722.85,NA,100
"Ceará","20.122 - Administração Geral",2019,137450387.4,167260218.7,-4.71,95.29
"Ceará","20.122 - Administração Geral",2020,130922111.5,152430143.72,-8.87,86.84
"Ceará","20.122 - Administração Geral",2021,146486869.15,154961270.63,1.66,88.29
"Ceará","20.122 - Administração Geral",2022,152260643.28,152260643.28,-1.74,86.75
"Ceará","20.605 - Abastecimento",2018,98070471.94,124478652.88,NA,100
"Ceará","20.605 - Abastecimento",2019,29081657.52,35388800.93,-71.57,28.43
"Ceará","20.605 - Abastecimento",2020,1532897.82,1784724,-94.96,1.43
"Ceará","20.605 - Abastecimento",2021,2133595.91,2257026.42,26.46,1.81
"Ceará","20.605 - Abastecimento",2022,2787739.13,2787739.13,23.51,2.24
"Ceará","20.606 - Extensão Rural",2018,137366214.62,174355858.69,NA,100
"Ceará","20.606 - Extensão Rural",2019,82255688.17,100095057.23,-42.59,57.41
"Ceará","20.606 - Extensão Rural",2020,71973827.75,83797769.39,-16.28,48.06
"Ceará","20.606 - Extensão Rural",2021,66740402.36,70601396.64,-15.75,40.49
"Ceará","20.606 - Extensão Rural",2022,63225273.19,63225273.19,-10.45,36.26
"Ceará","20.607 - Irrigação",2018,2020270.41,2020270.41,NA,100
"Ceará","20.607 - Irrigação",2019,1838404.87,1762508.58,-12.76,87.24
"Ceará","20.608 - Promoção da Produção Agropecuária",2018,127894071.17,162333079.22,NA,100
"Ceará","20.608 - Promoção da Produção Agropecuária",2019,74841518.59,91072924.6,-43.9,56.1
"Ceará","20.608 - Promoção da Produção Agropecuária",2020,54447884.88,63392644.85,-30.39,39.05
"Ceará","20.608 - Promoção da Produção Agropecuária",2021,55188801.44,58381524.88,-7.9,35.96
"Ceará","20.608 - Promoção da Produção Agropecuária",2022,106834921.98,106834921.98,82.99,65.81
"Ceará","20.609 - Defesa Agropecuária",2018,1837741.77,2332604.46,NA,100
"Ceará","20.609 - Defesa Agropecuária",2019,1306871.92,1590302.42,-31.82,68.18
"Ceará","20.609 - Defesa Agropecuária",2020,12511079.65,14566413.93,815.95,624.47
"Ceará","20.609 - Defesa Agropecuária",2021,13698903.69,14491398,-0.51,621.25
"Ceará","20.609 - Defesa Agropecuária",2022,22744411.92,22744411.92,56.95,975.07
"Ceará","21 - Organização Agrária",2018,12704277.01,16125254.18,NA,100
"Ceará","21 - Organização Agrária",2019,12239855.5,14894398.97,-7.63,92.37
"Ceará","21 - Organização Agrária",2020,9565633.47,11137086.53,-25.23,69.07
"Ceará","21 - Organização Agrária",2021,12606551.69,13335852.42,19.74,82.7
"Ceará","21 - Organização Agrária",2022,28574919.22,28574919.22,114.27,177.21
"Ceará","21.631 - Reforma Agrária",2018,12704277.01,16125254.18,NA,100
"Ceará","21.631 - Reforma Agrária",2019,12239855.5,14894398.97,-7.63,92.37
"Ceará","21.631 - Reforma Agrária",2020,9565633.47,11137086.53,-25.23,69.07
"Ceará","21.631 - Reforma Agrária",2021,12606551.69,13335852.42,19.74,82.7
"Ceará","21.631 - Reforma Agrária",2022,28574919.22,28574919.22,114.27,177.21
"Ceará","22 - Indústria",2018,35535302.9,45104163.85,NA,100
"Ceará","22 - Indústria",2019,12694810.27,15448022.97,-65.75,34.25
"Ceará","22 - Indústria",2020,11980051.1,13948147.41,-9.71,30.92
"Ceará","22 - Indústria",2021,25503628.89,26979037.52,93.42,59.81
"Ceará","22 - Indústria",2022,14804505.28,14804505.28,-45.13,32.82
"Ceará","22.122 - Administração Geral",2018,9453465.16,11999071.53,NA,100
"Ceará","22.122 - Administração Geral",2019,6807157.11,8283473.1,-30.97,69.03
"Ceará","22.661 - Promoção Industrial",2018,25959505.51,32949818.75,NA,100
"Ceará","22.661 - Promoção Industrial",2019,1222782.91,1487976.43,-95.48,4.52
"Ceará","22.661 - Promoção Industrial",2020,5798976.85,6751639.31,353.75,20.49
"Ceará","22.661 - Promoção Industrial",2021,23132220.35,24470440.79,262.44,74.27
"Ceará","22.662 - Produção Industrial",2018,122332.23,155273.56,NA,100
"Ceará","22.662 - Produção Industrial",2019,4556735.64,5544986.92,3471.11,3571.11
"Ceará","22.662 - Produção Industrial",2020,6181074.25,7196508.1,29.78,4634.73
"Ceará","22.662 - Produção Industrial",2021,2371408.54,2508596.73,-65.14,1615.6
"Ceará","22.662 - Produção Industrial",2022,14804505.28,14804505.28,490.15,9534.47
"Ceará","23 - Comércio e Serviços",2018,86448635.75,109727316.58,NA,100
"Ceará","23 - Comércio e Serviços",2019,77257581.79,94012976.4,-14.32,85.68
"Ceará","23 - Comércio e Serviços",2020,42825474.39,49860891.65,-46.96,45.44
"Ceará","23 - Comércio e Serviços",2021,78668090.12,83219112.22,66.9,75.84
"Ceará","23 - Comércio e Serviços",2022,87186084.9,87186084.9,4.77,79.46
"Ceará","23.122 - Administração Geral",2018,13733418.53,17431520.46,NA,100
"Ceará","23.122 - Administração Geral",2019,13277958.83,16157643.06,-7.31,92.69
"Ceará","23.122 - Administração Geral",2020,6554494.81,7631274.61,-52.77,43.78
"Ceará","23.122 - Administração Geral",2021,10067195.79,10649592.42,39.55,61.09
"Ceará","23.122 - Administração Geral",2022,10956205.24,10956205.24,2.88,62.85
"Ceará","23.691 - Promoção Comercial",2019,15653617.4,19048527.39,NA,100
"Ceará","23.691 - Promoção Comercial",2020,6847400.38,7972299.04,-58.15,41.85
"Ceará","23.691 - Promoção Comercial",2021,1650121.33,1745582.38,-78.1,9.16
"Ceará","23.691 - Promoção Comercial",2022,5493945.12,5493945.12,214.73,28.84
"Ceará","23.695 - Turismo",2018,59598206.48,75646668.26,NA,100
"Ceará","23.695 - Turismo",2019,47622724.5,57950999.38,-23.39,76.61
"Ceará","23.695 - Turismo",2020,28041675.49,32648393.58,-43.66,43.16
"Ceará","23.695 - Turismo",2021,59956495.67,63425034.65,94.27,83.84
"Ceará","23.695 - Turismo",2022,68139608.87,68139608.87,7.43,90.08
"Ceará","24 - Comunicações",2018,38661842.6,49072610.64,NA,100
"Ceará","24 - Comunicações",2019,60798427.18,73984209.28,50.76,150.76
"Ceará","24 - Comunicações",2020,78149176.9,90987611.87,22.98,185.41
"Ceará","24 - Comunicações",2021,113618532.08,120191469.72,32.1,244.93
"Ceará","24 - Comunicações",2022,174979139.2,174979139.2,45.58,356.57
"Ceará","24.122 - Administração Geral",2019,29109591.02,35422792.56,NA,100
"Ceará","24.122 - Administração Geral",2020,3148244.84,3665442.05,-89.65,10.35
"Ceará","24.122 - Administração Geral",2021,3144974.64,3326914.34,-9.24,9.39
"Ceará","24.122 - Administração Geral",2022,4354951.17,4354951.17,30.9,12.29
"Ceará","24.722 - Telecomunicações",2018,2100661.41,2666322.46,NA,100
"Ceará","24.722 - Telecomunicações",2019,1770027.61,2153905.93,-19.22,80.78
"Ceará","24.722 - Telecomunicações",2020,1071965.03,1248068.65,-42.06,46.81
"Ceará","24.722 - Telecomunicações",2021,1432600.82,1515478.11,21.43,56.84
"Ceará","24.722 - Telecomunicações",2022,1538567.91,1538567.91,1.52,57.7
"Ceará","25 - Energia",2018,6557668.69,8323501.95,NA,100
"Ceará","25 - Energia",2019,2998139.25,3648366.78,-56.17,43.83
"Ceará","25 - Energia",2020,3693882.39,4300717.56,17.88,51.67
"Ceará","25 - Energia",2021,3472616.63,3673510.73,-14.58,44.13
"Ceará","25 - Energia",2022,84995249.48,84995249.48,2213.73,1021.15
"Ceará","25.752 - Energia Elétrica",2018,6425646.13,8155928.67,NA,100
"Ceará","25.752 - Energia Elétrica",2019,2954240.41,3594947.29,-55.92,44.08
"Ceará","25.752 - Energia Elétrica",2020,3693632.75,4300426.91,19.62,52.73
"Ceará","25.752 - Energia Elétrica",2021,3472616.63,3673510.73,-14.58,45.04
"Ceará","25.752 - Energia Elétrica",2022,8596393.98,8596393.98,134.01,105.4
"Ceará","25.753 - Combustíveis Minerais",2022,76398790.66,60190765.9,NA,100
"Ceará","26 - Transporte",2018,1360985455.76,1727468347.76,NA,100
"Ceará","26 - Transporte",2019,1162811151.93,1414998176.89,-18.09,81.91
"Ceará","26 - Transporte",2020,1127371428.87,1312577279.38,-7.24,75.98
"Ceará","26 - Transporte",2021,1256483304.83,1329172031.39,1.26,76.94
"Ceará","26 - Transporte",2022,1706313674.32,1706313674.32,28.37,98.78
"Ceará","26.122 - Administração Geral",2018,160811830.54,204114853.71,NA,100
"Ceará","26.122 - Administração Geral",2019,147113496.79,179019034.53,-12.29,87.71
"Ceará","26.122 - Administração Geral",2020,97987257.61,114084714.86,-36.27,55.89
"Ceará","26.122 - Administração Geral",2021,104828858.92,110893305.8,-2.8,54.33
"Ceará","26.122 - Administração Geral",2022,141556257.48,141556257.48,27.65,69.35
"Ceará","26.781 - Transporte Aéreo",2018,14653472.95,18599324.92,NA,100
"Ceará","26.781 - Transporte Aéreo",2019,24574425.32,29904053.61,60.78,160.78
"Ceará","26.781 - Transporte Aéreo",2020,13513583.49,15733610.24,-47.39,84.59
"Ceará","26.781 - Transporte Aéreo",2021,23354325.28,24705394.7,57.02,132.83
"Ceará","26.781 - Transporte Aéreo",2022,25433887.06,25433887.06,2.95,136.75
"Ceará","26.782 - Transporte Rodoviário",2018,699386104.1,887715113.03,NA,100
"Ceará","26.782 - Transporte Rodoviário",2019,648681381.31,789365470.41,-11.08,88.92
"Ceará","26.782 - Transporte Rodoviário",2020,705485800.05,821383803.38,4.06,92.53
"Ceará","26.782 - Transporte Rodoviário",2021,866595019.11,916728346.1,11.61,103.27
"Ceará","26.782 - Transporte Rodoviário",2022,1235356562.44,1235356562.44,34.76,139.16
"Ceará","26.783 - Transporte Ferroviário",2018,321101076.7,407566402.77,NA,100
"Ceará","26.783 - Transporte Ferroviário",2019,278378791.44,338752755.96,-16.88,83.12
"Ceará","26.783 - Transporte Ferroviário",2020,300370000.71,349715123.38,3.24,85.81
"Ceará","26.783 - Transporte Ferroviário",2021,256063376.46,270876880.69,-22.54,66.46
"Ceará","26.783 - Transporte Ferroviário",2022,297089070.21,297089070.21,9.68,72.89
"Ceará","26.784 - Transporte Hidroviário",2018,87495645.56,111056262.68,NA,100
"Ceará","26.784 - Transporte Hidroviário",2019,51704597.33,62918136.65,-43.35,56.65
"Ceará","26.784 - Transporte Hidroviário",2020,2988180.25,3479081.87,-94.47,3.13
"Ceará","27 - Desporto e Lazer",2018,64981562.4,82479641.32,NA,100
"Ceará","27 - Desporto e Lazer",2019,44420863.67,54054728.5,-34.46,65.54
