"Região";"Variável";"Ano";"Valor";"Valor corrigido";"Variação mensal";"Índice"
"Santa Catarina";"PIB - Ótica Produção";"2017";277270,236582961;313596,8;4,89853739306412;117,245242574321
"Santa Catarina";"PIB - Ótica Produção";"2018";298227,090043402;325121,62;3,67504387799875;121,554056683793
"Santa Catarina";"PIB - Ótica Produção";"2019";323263,857404769;337867,16;3,92023760216254;126,319264520865
"Santa Catarina";"PIB - Ótica Produção";"2020";349275,015531129;349275,02;3,37643350718075;130,584350494172
"Rio Grande do Sul";"Valor Adicionado";"2010";205802,706809359;358080,06;NA;100
"Rio Grande do Sul";"Valor Adicionado";"2011";226373,415444986;369820,68;3,27876955784692;103,278769557847
"Rio Grande do Sul";"Valor Adicionado";"2012";245487,11321519;378922,51;2,46114684554688;105,82061173694
"Rio Grande do Sul";"Valor Adicionado";"2013";286665,159987004;417788,86;10,257070766263;116,67470676809
"Rio Grande do Sul";"Valor Adicionado";"2014";309927,137600299;424491,91;1,6044108978875;118,546648478555
"Rio Grande do Sul";"Valor Adicionado";"2015";333417,695320212;412626,08;-2,79530179974453;115,232911880097
"Rio Grande do Sul";"Valor Adicionado";"2016";356024,947829233;414537,92;0,463334746073252;115,76682599975
"Rio Grande do Sul";"Valor Adicionado";"2017";367103,067670154;415199,08;0,159493249736964;115,951466272654
"Rio Grande do Sul";"Valor Adicionado";"2018";396533,913543713;432293,89;4,11725623284136;120,725485244836
"Rio Grande do Sul";"Valor Adicionado";"2019";420148,101312248;439128,11;1,58091986911959;122,634058428163
"Rio Grande do Sul";"Valor Adicionado";"2020";410001,707605391;410001,71;-6,63277966878503;114,500011533734
"Rio Grande do Sul";"Remuneração";"2010";96993,6456162477;168761,09;NA;100
"Rio Grande do Sul";"Remuneração";"2011";113015,264809845;184630,26;9,40333461937228;109,403334619372
"Rio Grande do Sul";"Remuneração";"2012";123227,67392955;190208,52;3,02131405761981;112,708752947732
"Rio Grande do Sul";"Remuneração";"2013";141245,135028281;205852,16;8,22446859898811;121,97844894223
"Rio Grande do Sul";"Remuneração";"2014";153881,993628601;210764,58;2,38638253783685;124,889321347711
"Rio Grande do Sul";"Remuneração";"2015";161410,448332702;199755,92;-5,22320211489045;118,366099673805
"Rio Grande do Sul";"Remuneração";"2016";170450,268254135;198463,9;-0,646799353931549;117,600508505841
"Rio Grande do Sul";"Remuneração";"2017";178784,11521584;202207,52;1,88629770955826;119,818804204216
"Rio Grande do Sul";"Remuneração";"2018";186829,499487437;203678,04;0,727233092023494;120,690166198855
"Rio Grande do Sul";"Remuneração";"2019";197772,11943422;206706,39;1,48683186464285;122,48462604739
"Rio Grande do Sul";"Remuneração";"2020";190786,264929073;190786,26;-7,70180834757939;113,051094893971
"Rio Grande do Sul";"Salários";"2010";76589,3111082148;133259,2;NA;100
"Rio Grande do Sul";"Salários";"2011";88859,7323191147;145167,96;8,93653871552582;108,936538715526
"Rio Grande do Sul";"Salários";"2012";97462,6672122089;150438,85;3,63089072822957;112,891905399402
"Rio Grande do Sul";"Salários";"2013";111947,725698554;163153,81;8,45191252126694;122,433430487351
"Rio Grande do Sul";"Salários";"2014";122844,387363738;168253,9;3,12593987232048;126,260625908005
"Rio Grande do Sul";"Salários";"2015";128958,000418039;159593,91;-5,14697727660398;119,762020183222
"Rio Grande do Sul";"Salários";"2016";135948,601668495;158291,86;-0,815851933197209;118,784939426321
"Rio Grande do Sul";"Salários";"2017";141938,070237228;160534,09;1,41651630096458;120,467547456386
"Rio Grande do Sul";"Salários";"2018";148191,469848271;161555,58;0,636307216741305;121,234091154682
"Rio Grande do Sul";"Salários";"2019";156181,54389067;163236,98;1,04075637622669;122,495842688535
"Rio Grande do Sul";"Salários";"2020";151515,460401889;151515,46;-7,18067682947824;113,699812095525
"Rio Grande do Sul";"Contribuição social";"2010";20404,334508033;35501,89;NA;100
"Rio Grande do Sul";"Contribuição social";"2011";24155,53249073;39462,3;11,1554905950078;111,155490595008
"Rio Grande do Sul";"Contribuição social";"2012";25765,0067173411;39769,67;0,778895300071203;112,021275487023
"Rio Grande do Sul";"Contribuição social";"2013";29297,4093297269;42698,36;7,36412949868581;120,270667279967
"Rio Grande do Sul";"Contribuição social";"2014";31037,6062648635;42510,68;-0,439548497881415;119,742019368546
"Rio Grande do Sul";"Contribuição social";"2015";32452,4479146629;40162,01;-5,52489397958348;113,126399749422
"Rio Grande do Sul";"Contribuição social";"2016";34501,66658564;40172,04;0,0249738496653995;113,154651766427
"Rio Grande do Sul";"Contribuição social";"2017";36846,0449786122;41673,43;3,73740044070452;117,383694220223
"Rio Grande do Sul";"Contribuição social";"2018";38638,0296391654;42122,46;1,07749710067062;118,648500122106
"Rio Grande do Sul";"Contribuição social";"2019";41590,5755435493;43469,41;3,19770022928387;122,442523482553
"Rio Grande do Sul";"Contribuição social";"2020";39270,804527184;39270,8;-9,6587692356533;110,616082693062
"Rio Grande do Sul";"Impostos sobre a produção";"2010";38125,3119798362;66334,96;NA;100
"Rio Grande do Sul";"Impostos sobre a produção";"2011";40776,7353143424;66615,95;0,423592627477265;100,423592627477
"Rio Grande do Sul";"Impostos sobre a produção";"2012";44388,8256372062;68516,53;2,85304045052275;103,288718347007
"Rio Grande do Sul";"Impostos sobre a produção";"2013";47879,0100298411;69779,38;1,84313186905409;105,192465631999
"Rio Grande do Sul";"Impostos sobre a produção";"2014";50566,1419477185;69257,95;-0,747255134683067;104,406409531264
"Rio Grande do Sul";"Impostos sobre a produção";"2015";51202,3411702639;63366,23;-8,50692231000195;95,5246373857767
"Rio Grande do Sul";"Impostos sobre a produção";"2016";55492,1759103158;64612,36;1,96655221558864;97,4031792587197
"Rio Grande do Sul";"Impostos sobre a produção";"2017";59726,4006964111;67551,45;4,54880459404361;101,833859551585
"Rio Grande do Sul";"Impostos sobre a produção";"2018";65572,0842554862;71485,46;5,82372399112085;107,764382461375
"Rio Grande do Sul";"Impostos sobre a produção";"2019";67961,5948007844;71031,73;-0,634716486401588;107,080384159424
"Rio Grande do Sul";"Impostos sobre a produção";"2020";66504,5873478452;66504,59;-6,37340523734956;100,255717347233
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";"2010";35446,4570927911;61673,97;NA;100
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";"2011";38683,0008462594;63195,47;2,46700512387965;102,46700512388
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";"2012";42099,9054648365;64983,46;2,8293008976751;105,36610501967
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";"2013";45627,5660883989;66498,1;2,33080848572853;107,82198713655
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";"2014";47889,2862262046;65591,59;-1,36321188124173;106,352144997314
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";"2015";48574,9057976921;60114,6;-8,35014062016182;97,47159133748
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";"2016";52764,5802228198;61436,48;2,19893337059551;99,6149266862503
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";"2017";56166,9796317804;63525,7;3,40061800415647;103,00244981797
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";"2018";60760,0440433699;66239,47;4,27192459114973;107,402636801231
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";"2019";62316,0761584006;65131,18;-1,67315650321478;105,605622598967
"Rio Grande do Sul";"Impostos sobre produto, líquidos de subsídios";"2020";60940,1384440785;60940,14;-6,43476749538393;98,8101463226707
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";"2010";2678,85488704514;4660,99;NA;100
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";"2011";2093,73446808297;3420,48;-26,6147320633599;73,3852679366401
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";"2012";2288,92017236978;3533,07;3,2916432781364;75,8008491758189
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";"2013";2251,44394144228;3281,28;-7,12666321357912;70,3987779420252
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";"2014";2676,85572151387;3666,36;11,7356641310708;78,6605420736796
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";"2015";2627,43537257184;3251,62;-11,3120370067315;69,7624324446094
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";"2016";2727,59568749599;3175,88;-2,32930047176484;68,1374557765625
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";"2017";3559,42106463074;4025,76;26,760456944217;86,3713502925344
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";"2018";4812,04021211629;5246;30,3107984579309;112,551196205098
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";"2019";5645,51864238382;5900,55;12,4771254288982;126,594350127333
"Rio Grande do Sul";"Outros impostos sobre a produção líquidos de subsídios";"2020";5564,44890376664;5564,45;-5,69607917905959;119,383435707865
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2010";106130,206306066;184657,97;NA;100
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2011";111264,416167058;181769,94;-1,56398881672966;98,4360111832703
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2012";119970,51911327;185180,92;1,87653690153609;100,283199257525
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2013";143168,581017281;208655,41;12,6765165655295;112,995615623848
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2014";153368,288250184;210060,98;0,673632186196382;113,756790459681
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2015";169379,811614938;209618,53;-0,210629313449839;113,517185312933
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2016";182847,083887602;212898,14;1,56456111012706;115,29323104765
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2017";184759,531389683;208965,8;-1,84705230397975;113,163704767252
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2018";204892,37384416;223369,85;6,89301790053685;120,964099193769
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2019";216730,463235644;226521,17;1,41080812831276;122,670670537535
"Rio Grande do Sul";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2020";213650,993772551;213650,99;-5,68166763397877;115,700930753219
"Rio Grande do Sul";"PIB - Ótica da Renda";"2010";241249,16390215;419754,02;NA;100
"Rio Grande do Sul";"PIB - Ótica da Renda";"2011";265056,416291245;433016,15;3,15950041407584;103,159500414076
"Rio Grande do Sul";"PIB - Ótica da Renda";"2012";287587,018680026;443905,97;2,51487617725112;105,753834114561
"Rio Grande do Sul";"PIB - Ótica da Renda";"2013";332292,726075403;484286,96;9,09674406947041;115,373989747615
"Rio Grande do Sul";"PIB - Ótica da Renda";"2014";357816,423826503;490083,51;1,19692464979855;116,75492947036
"Rio Grande do Sul";"PIB - Ótica da Renda";"2015";381992,601117904;472740,68;-3,53874995712465;112,623264453787
"Rio Grande do Sul";"PIB - Ótica da Renda";"2016";408789,528052053;475974,4;0,684036753511474;113,393648975655
"Rio Grande do Sul";"PIB - Ótica da Renda";"2017";423270,047301934;478724,77;0,577839900633315;114,04888272422
"Rio Grande do Sul";"PIB - Ótica da Renda";"2018";457293,957587082;498533,35;4,13778046203874;118,767975110757
"Rio Grande do Sul";"PIB - Ótica da Renda";"2019";482464,177470648;504259,29;1,14855706243122;120,132093076798
"Rio Grande do Sul";"PIB - Ótica da Renda";"2020";470941,846049469;470941,85;-6,60720400411463;112,194720612801
"Rio Grande do Sul";"PIB - Ótica Produção";"2010";241249,16390215;419754,02;NA;100
"Rio Grande do Sul";"PIB - Ótica Produção";"2011";265056,416291245;433016,15;3,15950041407584;103,159500414076
"Rio Grande do Sul";"PIB - Ótica Produção";"2012";287587,018680027;443905,97;2,51487617725112;105,753834114561
"Rio Grande do Sul";"PIB - Ótica Produção";"2013";332292,726075404;484286,96;9,09674406947041;115,373989747615
"Rio Grande do Sul";"PIB - Ótica Produção";"2014";357816,423826502;490083,51;1,19692464979855;116,75492947036
"Rio Grande do Sul";"PIB - Ótica Produção";"2015";381992,601117903;472740,68;-3,53874995712465;112,623264453787
"Rio Grande do Sul";"PIB - Ótica Produção";"2016";408789,528052053;475974,4;0,684036753511474;113,393648975655
"Rio Grande do Sul";"PIB - Ótica Produção";"2017";423270,047301936;478724,77;0,577839900633315;114,04888272422
"Rio Grande do Sul";"PIB - Ótica Produção";"2018";457293,957587082;498533,35;4,13778046203874;118,767975110757
"Rio Grande do Sul";"PIB - Ótica Produção";"2019";482464,17747065;504259,29;1,14855706243122;120,132093076798
"Rio Grande do Sul";"PIB - Ótica Produção";"2020";470941,846049469;470941,85;-6,60720400411463;112,194720612801
"Região Centro-Oeste";"Valor Adicionado";"2010";306136,782786766;532653,23;NA;100
"Região Centro-Oeste";"Valor Adicionado";"2011";346704,094744117;566401,95;6,33596458243575;106,335964582436
"Região Centro-Oeste";"Valor Adicionado";"2012";385829,044044864;595547,8;5,14578913437711;111,807789093854
"Região Centro-Oeste";"Valor Adicionado";"2013";424337,748077494;618434,35;3,84294090247665;116,104496353096
"Região Centro-Oeste";"Valor Adicionado";"2014";478946,127650465;655988,89;6,07251844920969;123,1549633145
"Região Centro-Oeste";"Valor Adicionado";"2015";512781,854762808;634600,88;-3,26042259648636;119,1395910619
"Região Centro-Oeste";"Valor Adicionado";"2016";563083,969338207;655627,26;3,31332348609412;123,08707111379
"Região Centro-Oeste";"Valor Adicionado";"2017";585661,806067345;662392,29;1,03184086640937;124,357133814809
"Região Centro-Oeste";"Valor Adicionado";"2018";618892,82986455;674705,43;1,85888939015277;126,66879538119
"Região Centro-Oeste";"Valor Adicionado";"2019";649883,391575865;679241,59;0,672317102887399;127,520411356559
"Região Centro-Oeste";"Valor Adicionado";"2020";709720,148362805;709720,15;4,4871457296954;133,242438049235
"Região Centro-Oeste";"Remuneração";"2010";157551,211848358;274126,36;NA;100
"Região Centro-Oeste";"Remuneração";"2011";180175,853707593;294348,86;7,37707238369925;107,377072383699
"Região Centro-Oeste";"Remuneração";"2012";196652,788303467;303544,11;3,12392920427822;110,731456106593
"Região Centro-Oeste";"Remuneração";"2013";222233,417110446;323885,35;6,70124681384856;118,151844280864
"Região Centro-Oeste";"Remuneração";"2014";244953,281738645;335500,43;3,5861702296816;122,388970546284
"Região Centro-Oeste";"Remuneração";"2015";268098,196309003;331788,95;-1,10625193535518;121,035040190954
"Região Centro-Oeste";"Remuneração";"2016";292050,1962906;340048,87;2,48951027452842;124,048219952288
"Região Centro-Oeste";"Remuneração";"2017";310181,297738376;350819,7;3,1674359041393;127,977367809502
"Região Centro-Oeste";"Remuneração";"2018";327512,619235982;357048,16;1,77540200849609;130,249480568012
"Região Centro-Oeste";"Remuneração";"2019";341242,512571081;356658;-0,109273774159757;130,107152044772
"Região Centro-Oeste";"Remuneração";"2020";346245,954618448;346245,95;-2,91933729230803;126,308885435169
"Região Centro-Oeste";"Salários";"2010";124515,811270552;216647,44;NA;100
"Região Centro-Oeste";"Salários";"2011";142054,982877967;232071,73;7,11953485349286;107,119534853493
"Região Centro-Oeste";"Salários";"2012";155745,506539916;240401,53;3,58932128441494;110,964399117756
"Região Centro-Oeste";"Salários";"2013";175594,781856098;255913,7;6,45260868348052;118,1244975708
"Região Centro-Oeste";"Salários";"2014";194014,152804302;265731,62;3,83641829257284;122,656247403616
"Região Centro-Oeste";"Salários";"2015";212682,879234647;263208,89;-0,949352583633056;121,491807149902
"Região Centro-Oeste";"Salários";"2016";231875,11198582;269983,97;2,57403159900866;124,619044656147
"Região Centro-Oeste";"Salários";"2017";244368,844131212;276384,83;2,37082964592308;127,573549911321
"Região Centro-Oeste";"Salários";"2018";258152,972795107;281433,56;1,82670300681842;129,903939783456
"Região Centro-Oeste";"Salários";"2019";267196,544688358;279267,03;-0,769819349192036;128,903914119641
"Região Centro-Oeste";"Salários";"2020";272951,076474083;272951,08;-2,26161677588651;125,988601573137
"Região Centro-Oeste";"Contribuição social";"2010";33035,4005778056;57478,92;NA;100
"Região Centro-Oeste";"Contribuição social";"2011";38120,8708296263;62277,13;8,34777340979962;108,3477734098
"Região Centro-Oeste";"Contribuição social";"2012";40907,2817635503;63142,58;1,38967547155755;109,853455840854
"Região Centro-Oeste";"Contribuição social";"2013";46638,635254348;67971,64;7,64786614674282;118,254901101134
"Região Centro-Oeste";"Contribuição social";"2014";50939,1289343426;69768,81;2,64399976225378;121,381560405102
"Região Centro-Oeste";"Contribuição social";"2015";55415,3170743569;68580,06;-1,70384158766647;119,313410899161
"Região Centro-Oeste";"Contribuição social";"2016";60175,0843047794;70064,91;2,16513371379379;121,896705783616
"Região Centro-Oeste";"Contribuição social";"2017";65812,4536071637;74434,87;6,23701650369635;129,499423440802
"Região Centro-Oeste";"Contribuição social";"2018";69359,6464408758;75614,59;1,58490234482844;131,551862839455
"Região Centro-Oeste";"Contribuição social";"2019";74045,9678827232;77390,96;2,34924238827454;134,642334963844
"Região Centro-Oeste";"Contribuição social";"2020";73294,878144365;73294,88;-5,2927111900408;127,516105034681
"Região Centro-Oeste";"Impostos sobre a produção";"2010";51683,6611385442;89925,39;NA;100
"Região Centro-Oeste";"Impostos sobre a produção";"2011";55801,7342814604;91161,92;1,37506214874352;101,375062148744
"Região Centro-Oeste";"Impostos sobre a produção";"2012";60875,4107153244;93964,46;3,07424415808708;104,491579074608
"Região Centro-Oeste";"Impostos sobre a produção";"2013";63696,041803855;92831,29;-1,20595595398517;103,231456655345
"Região Centro-Oeste";"Impostos sobre a produção";"2014";66954,3775028662;91704,11;-1,21422421254729;101,977995313671
"Região Centro-Oeste";"Impostos sobre a produção";"2015";70251,0686599204;86940,26;-5,19480533642386;96,680436971138
"Região Centro-Oeste";"Impostos sobre a produção";"2016";73349,3884844652;85404,42;-1,76654636183512;94,972532229218
"Região Centro-Oeste";"Impostos sobre a produção";"2017";78791,8550841567;89114,77;4,34444727802146;99,0985638205184
"Região Centro-Oeste";"Impostos sobre a produção";"2018";81779,4180506701;89154,4;0,0444707426165092;99,1426336877716
"Região Centro-Oeste";"Impostos sobre a produção";"2019";88146,2674655142;92128,24;3,33560654325531;102,449641864217
"Região Centro-Oeste";"Impostos sobre a produção";"2020";88527,4198695761;88527,42;-3,90848669202842;98,4454112459229
"Região Centro-Oeste";"Impostos sobre produto, líquidos de subsídios";"2010";48679,0400568145;84697,59;NA;100
"Região Centro-Oeste";"Impostos sobre produto, líquidos de subsídios";"2011";53448,6992411375;87317,83;3,09364174352542;103,093641743525
"Região Centro-Oeste";"Impostos sobre produto, líquidos de subsídios";"2012";58709,0094865744;90620,5;3,78235464623891;106,993008891989
"Região Centro-Oeste";"Impostos sobre produto, líquidos de subsídios";"2013";61285,2724153207;89317,81;-1,43752241490612;105,454960406784
"Região Centro-Oeste";"Impostos sobre produto, líquidos de subsídios";"2014";63685,9023153826;87227,44;-2,34037310140048;102,986920879331
"Região Centro-Oeste";"Impostos sobre produto, líquidos de subsídios";"2015";66964,3316530484;82872,71;-4,99238542366943;97,8454168530651
"Região Centro-Oeste";"Impostos sobre produto, líquidos de subsídios";"2016";69988,2597260934;81490,88;-1,66741258974155;96,213930053972
"Região Centro-Oeste";"Impostos sobre produto, líquidos de subsídios";"2017";74251,0758659786;83979,08;3,05334781020894;99,1516759803909
"Região Centro-Oeste";"Impostos sobre produto, líquidos de subsídios";"2018";76018,0933400994;82873,51;-1,31648262876898;97,8463613899758
"Região Centro-Oeste";"Impostos sobre produto, líquidos de subsídios";"2019";81468,0859864979;85148,37;2,74497846175454;100,532222935741
"Região Centro-Oeste";"Impostos sobre produto, líquidos de subsídios";"2020";81530,5874654921;81530,59;-4,24879536742747;96,2608145048755
"Região Centro-Oeste";"Outros impostos sobre a produção líquidos de subsídios";"2010";3004,62108172963;5227,8;NA;100
"Região Centro-Oeste";"Outros impostos sobre a produção líquidos de subsídios";"2011";2353,03504032288;3844,1;-26,4681127816672;73,5318872183328
"Região Centro-Oeste";"Outros impostos sobre a produção líquidos de subsídios";"2012";2166,40122874993;3343,96;-13,0105876538071;63,964956578293
"Região Centro-Oeste";"Outros impostos sobre a produção líquidos de subsídios";"2013";2410,76938853427;3513,48;5,06943862964868;67,207620796511
"Região Centro-Oeste";"Outros impostos sobre a produção líquidos de subsídios";"2014";3268,47518748361;4476,67;27,4141307194007;85,6320058150656
"Região Centro-Oeste";"Outros impostos sobre a produção líquidos de subsídios";"2015";3286,73700687207;4067,55;-9,13893586080725;77,806151727304
"Região Centro-Oeste";"Outros impostos sobre a produção líquidos de subsídios";"2016";3361,12875837172;3913,53;-3,78655455987019;74,8599793412143
"Região Centro-Oeste";"Outros impostos sobre a produção líquidos de subsídios";"2017";4540,77921817809;5135,69;31,2290949603044;98,2380733769463
"Região Centro-Oeste";"Outros impostos sobre a produção líquidos de subsídios";"2018";5761,32471057075;6280,89;22,2988537080704;120,144037644898
"Região Centro-Oeste";"Outros impostos sobre a produção líquidos de subsídios";"2019";6678,18147901624;6979,87;11,1286776237125;133,514480278511
"Região Centro-Oeste";"Outros impostos sobre a produção líquidos de subsídios";"2020";6996,83240408403;6996,83;0,242984468192109;133,838899728375
"Região Centro-Oeste";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2010";145580,949856678;253299,07;NA;100
"Região Centro-Oeste";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2011";164175,205996201;268209;5,88629480558298;105,886294805583
"Região Centro-Oeste";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2012";187009,854512647;288659,73;7,6249231010145;113,960043359022
"Região Centro-Oeste";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2013";199693,561578514;291035,52;0,823041717665296;114,897982057336
"Região Centro-Oeste";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2014";230724,370724337;316011,79;8,58186313478162;124,758369622123
"Região Centro-Oeste";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2015";241396,921446932;298744,38;-5,46416638442508;117,941364727474
"Região Centro-Oeste";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2016";267672,644289235;311664,85;4,32492487390055;123,04224014719
"Região Centro-Oeste";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2017";270939,729110791;306436,9;-1,67742688981448;120,978296525131
"Região Centro-Oeste";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2018";285618,885917997;311376,39;1,61191096764131;122,928358955286
"Região Centro-Oeste";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2019";301962,697525768;315603,73;1,35763023008906;124,597271517815
"Região Centro-Oeste";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";"2020";356477,361340273;356477,36;12,950933754807;140,733781612384
"Região Centro-Oeste";"PIB - Ótica da Renda";"2010";354815,82284358;617350,82;NA;100
"Região Centro-Oeste";"PIB - Ótica da Renda";"2011";400152,793985255;653719,78;5,89113334295079;105,891133342951
"Região Centro-Oeste";"PIB - Ótica da Renda";"2012";444538,053531438;686168,3;4,96367419079777;111,147224199038
"Região Centro-Oeste";"PIB - Ótica da Renda";"2013";485623,020492815;707752,16;3,1455635592609;114,643430780573
"Região Centro-Oeste";"PIB - Ótica da Renda";"2014";542632,029965848;743216,33;5,01081762858908;120,388004020145
"Região Centro-Oeste";"PIB - Ótica da Renda";"2015";579746,186415856;717473,6;-3,463692731294;116,21813347555
"Região Centro-Oeste";"PIB - Ótica da Renda";"2016";633072,229064301;737118,14;2,73801572629293;119,400204246914
"Região Centro-Oeste";"PIB - Ótica da Renda";"2017";659912,881933324;746371,37;1,25532523185496;120,899065137712
"Região Centro-Oeste";"PIB - Ótica da Renda";"2018";694910,92320465;757578,94;1,50160770502223;122,71449481512
"Região Centro-Oeste";"PIB - Ótica da Renda";"2019";731351,477562363;764389,97;0,899052183261584;123,817762159934
"Região Centro-Oeste";"PIB - Ótica da Renda";"2020";791250,735828297;791250,74;3,5140139266872;128,168735565946
"Região Centro-Oeste";"PIB - Ótica Produção";"2010";354815,822843581;617350,82;NA;100
"Região Centro-Oeste";"PIB - Ótica Produção";"2011";400152,793985255;653719,78;5,89113334295079;105,891133342951
"Região Centro-Oeste";"PIB - Ótica Produção";"2012";444538,053531438;686168,3;4,96367419079777;111,147224199038
"Região Centro-Oeste";"PIB - Ótica Produção";"2013";485623,020492815;707752,16;3,1455635592609;114,643430780573
"Região Centro-Oeste";"PIB - Ótica Produção";"2014";542632,029965847;743216,33;5,01081762858908;120,388004020145
"Região Centro-Oeste";"PIB - Ótica Produção";"2015";579746,186415856;717473,6;-3,463692731294;116,21813347555
"Região Centro-Oeste";"PIB - Ótica Produção";"2016";633072,2290643;737118,14;2,73801572629293;119,400204246914
"Região Centro-Oeste";"PIB - Ótica Produção";"2017";659912,881933324;746371,37;1,25532523185496;120,899065137712
"Região Centro-Oeste";"PIB - Ótica Produção";"2018";694910,923204649;757578,94;1,50160770502223;122,71449481512
"Região Centro-Oeste";"PIB - Ótica Produção";"2019";731351,477562364;764389,97;0,899052183261584;123,817762159934
"Região Centro-Oeste";"PIB - Ótica Produção";"2020";791250,735828297;791250,74;3,5140139266872;128,168735565946
"Mato Grosso do Sul";"Valor Adicionado";"2010";41496,0125475832;72199,7;NA;100
"Mato Grosso do Sul";"Valor Adicionado";"2011";48345,8922620905;78981,5;9,39311382180259;109,393113821803
"Mato Grosso do Sul";"Valor Adicionado";"2012";54640,5809409934;84340,66;6,78533580648633;116,815803943784
"Mato Grosso do Sul";"Valor Adicionado";"2013";61246,7418267056;89261,65;5,83465910748149;123,631607887567
"Mato Grosso do Sul";"Valor Adicionado";"2014";70372,6180586821;96385,9;7,98131112297387;133,499031159409
"Mato Grosso do Sul";"Valor Adicionado";"2015";74316,5770318139;91971,6;-4,57981924742104;127,38501683525
"Mato Grosso do Sul";"Valor Adicionado";"2016";82667,1891354279;96253,61;4,65579591960996;133,31580325126
"Mato Grosso do Sul";"Valor Adicionado";"2017";86440,9744682864;97766,04;1,57129691031848;135,410590348713
"Mato Grosso do Sul";"Valor Adicionado";"2018";96183,5935360477;104857,56;7,25356166619822;145,23268102222
"Mato Grosso do Sul";"Valor Adicionado";"2019";95140,961946862;99438,91;-5,16762930588885;137,727594435988
"Mato Grosso do Sul";"Valor Adicionado";"2020";109897,457182978;109897,46;10,5175629942042;152,213180941195
"Mato Grosso do Sul";"Remuneração";"2010";18916,3196809512;32912,87;NA;100
"Mato Grosso do Sul";"Remuneração";"2011";22245,8458757394;36342,49;10,4203006301182;110,420300630118
"Mato Grosso do Sul";"Remuneração";"2012";24681,1772093958;38096,72;4,8269394859846;115,750221721776
"Mato Grosso do Sul";"Remuneração";"2013";28321,5984496138;41276,2;8,34581034797746;125,410515704039
"Mato Grosso do Sul";"Remuneração";"2014";30958,1563537638;42401,86;2,72714057980143;128,830636769142
"Mato Grosso do Sul";"Remuneração";"2015";33503,4530268514;41462,7;-2,21490283680953;125,977163340663
"Mato Grosso do Sul";"Remuneração";"2016";37244,4090100574;43365,56;4,58932968668224;131,758670696296
"Mato Grosso do Sul";"Remuneração";"2017";39851,8981477762;45073,09;3,93752553869937;136,946702004413
"Mato Grosso do Sul";"Remuneração";"2018";41631,534435957;45385,92;0,694050485555797;137,897181254628
"Mato Grosso do Sul";"Remuneração";"2019";44633,372913973;46649,67;2,78445385705524;141,736864636843
