"Região";"Variável";"Ano";"Valor";"Valor corrigido";"Variação anual";"Índice"
"Rondônia";"PIB - Ótica da Renda";2013;31121,41;49920,01;-2,42;109,04
"Rondônia";"PIB - Ótica da Renda";2014;34030,98;51300,04;2,76;112,05
"Rondônia";"PIB - Ótica da Renda";2015;36563,33;49802,05;-2,92;108,78
"Rondônia";"PIB - Ótica da Renda";2016;39460,36;50568,29;1,54;110,45
"Rondônia";"PIB - Ótica da Renda";2017;43516,15;54169,17;7,12;118,32
"Rondônia";"PIB - Ótica da Renda";2018;44913,98;53890,68;-0,51;117,71
"Rondônia";"PIB - Ótica da Renda";2019;47091,34;54170,55;0,52;118,32
"Rondônia";"PIB - Ótica da Renda";2020;51598,74;56790,08;4,84;124,04
"Rondônia";"PIB - Ótica da Renda";2021;58170,1;58170,1;2,43;127,06
"Rondônia";"PIB - Ótica Produção";2010;23907,89;45782,93;NA;100
"Rondônia";"PIB - Ótica Produção";2011;27574,71;49580,42;8,29;108,29
"Rondônia";"PIB - Ótica Produção";2012;30112,72;51157;3,18;111,74
"Rondônia";"PIB - Ótica Produção";2013;31121,41;49920,01;-2,42;109,04
"Rondônia";"PIB - Ótica Produção";2014;34030,98;51300,04;2,76;112,05
"Rondônia";"PIB - Ótica Produção";2015;36563,33;49802,05;-2,92;108,78
"Rondônia";"PIB - Ótica Produção";2016;39460,36;50568,29;1,54;110,45
"Rondônia";"PIB - Ótica Produção";2017;43516,15;54169,17;7,12;118,32
"Rondônia";"PIB - Ótica Produção";2018;44913,98;53890,68;-0,51;117,71
"Rondônia";"PIB - Ótica Produção";2019;47091,34;54170,55;0,52;118,32
"Rondônia";"PIB - Ótica Produção";2020;51598,74;56790,08;4,84;124,04
"Rondônia";"PIB - Ótica Produção";2021;58170,1;58170,1;2,43;127,06
"Acre";"Valor Adicionado";2010;7564,55;14485,91;NA;100
"Acre";"Valor Adicionado";2011;8165,29;14681,51;1,35;101,35
"Acre";"Valor Adicionado";2012;9149,38;15543,43;5,87;107,3
"Acre";"Valor Adicionado";2013;10483,52;16816;8,19;116,09
"Acre";"Valor Adicionado";2014;12348,99;18615,49;10,7;128,51
"Acre";"Valor Adicionado";2015;12443,13;16948,49;-8,95;117
"Acre";"Valor Adicionado";2016;12500;16018,7;-5,49;110,58
"Acre";"Valor Adicionado";2017;12835,66;15977,91;-0,25;110,3
"Acre";"Valor Adicionado";2018;13622,06;16344,62;2,3;112,83
"Acre";"Valor Adicionado";2019;13939,29;16034,78;-1,9;110,69
"Acre";"Valor Adicionado";2020;14796,47;16285,14;1,56;112,42
"Acre";"Valor Adicionado";2021;19295,73;19295,73;18,49;133,2
"Acre";"Remuneração";2010;4189,81;8023,37;NA;100
"Acre";"Remuneração";2011;4696,99;8445,37;5,26;105,26
"Acre";"Remuneração";2012;5357,98;9102,41;7,78;113,45
"Acre";"Remuneração";2013;6059,16;9719,14;6,78;121,14
"Acre";"Remuneração";2014;6718,12;10127,23;4,2;126,22
"Acre";"Remuneração";2015;6955,16;9473,46;-6,46;118,07
"Acre";"Remuneração";2016;7378,54;9455,57;-0,19;117,85
"Acre";"Remuneração";2017;7782,93;9688,24;2,46;120,75
"Acre";"Remuneração";2018;8156,33;9786,49;1,01;121,97
"Acre";"Remuneração";2019;8123,5;9344,7;-4,51;116,47
"Acre";"Remuneração";2020;8565,67;9427,46;0,89;117,5
"Acre";"Remuneração";2021;9596,3;9596,3;1,79;119,6
"Acre";"Salários";2010;3321,57;6360,71;NA;100
"Acre";"Salários";2011;3715,15;6679,98;5,02;105,02
"Acre";"Salários";2012;4282,5;7275,33;8,91;114,38
"Acre";"Salários";2013;4788,59;7681,08;5,58;120,76
"Acre";"Salários";2014;5324,73;8026,77;4,5;126,19
"Acre";"Salários";2015;5513,44;7509,73;-6,44;118,06
"Acre";"Salários";2016;5865,55;7516,67;0,09;118,17
"Acre";"Salários";2017;6134,41;7636,15;1,59;120,05
"Acre";"Salários";2018;6416,2;7698,57;0,82;121,03
"Acre";"Salários";2019;6323,32;7273,9;-5,52;114,36
"Acre";"Salários";2020;6722,41;7398,75;1,72;116,32
"Acre";"Salários";2021;7534,68;7534,68;1,84;118,46
"Acre";"Contribuição social";2010;868,24;1662,66;NA;100
"Acre";"Contribuição social";2011;981,85;1765,4;6,18;106,18
"Acre";"Contribuição social";2012;1075,48;1827,08;3,49;109,89
"Acre";"Contribuição social";2013;1270,58;2038,06;11,55;122,58
"Acre";"Contribuição social";2014;1393,39;2100,46;3,06;126,33
"Acre";"Contribuição social";2015;1441,72;1963,73;-6,51;118,11
"Acre";"Contribuição social";2016;1512,99;1938,89;-1,26;116,61
"Acre";"Contribuição social";2017;1648,53;2052,09;5,84;123,42
"Acre";"Contribuição social";2018;1740,13;2087,93;1,75;125,58
"Acre";"Contribuição social";2019;1800,18;2070,8;-0,82;124,55
"Acre";"Contribuição social";2020;1843,26;2028,71;-2,03;122,02
"Acre";"Contribuição social";2021;2061,62;2061,62;1,62;124
"Acre";"Impostos sobre a produção";2010;825,71;1581,22;NA;100
"Acre";"Impostos sobre a produção";2011;823,2;1480,15;-6,39;93,61
"Acre";"Impostos sobre a produção";2012;1027,69;1745,89;17,95;110,41
"Acre";"Impostos sobre a produção";2013;1032,05;1655,44;-5,18;104,69
"Acre";"Impostos sobre a produção";2014;1168,01;1760,72;6,36;111,35
"Acre";"Impostos sobre a produção";2015;1236,2;1683,8;-4,37;106,49
"Acre";"Impostos sobre a produção";2016;1309,25;1677,79;-0,36;106,11
"Acre";"Impostos sobre a produção";2017;1506,72;1875,57;11,79;118,62
"Acre";"Impostos sobre a produção";2018;1781,75;2137,86;13,98;135,2
"Acre";"Impostos sobre a produção";2019;1741;2002,72;-6,32;126,66
"Acre";"Impostos sobre a produção";2020;1727,05;1900,81;-5,09;120,21
"Acre";"Impostos sobre a produção";2021;2051,46;2051,46;7,93;129,74
"Acre";"Impostos sobre produto, líquidos de subsídios";2010;777,8;1489,47;NA;100
"Acre";"Impostos sobre produto, líquidos de subsídios";2011;784,15;1409,93;-5,34;94,66
"Acre";"Impostos sobre produto, líquidos de subsídios";2012;988,55;1679,39;19,11;112,75
"Acre";"Impostos sobre produto, líquidos de subsídios";2013;990,41;1588,65;-5,4;106,66
"Acre";"Impostos sobre produto, líquidos de subsídios";2014;1109,71;1672,84;5,3;112,31
"Acre";"Impostos sobre produto, líquidos de subsídios";2015;1179,67;1606,81;-3,95;107,88
"Acre";"Impostos sobre produto, líquidos de subsídios";2016;1254,24;1607,3;0,03;107,91
"Acre";"Impostos sobre produto, líquidos de subsídios";2017;1437,28;1789,13;11,31;120,12
"Acre";"Impostos sobre produto, líquidos de subsídios";2018;1709,07;2050,65;14,62;137,68
"Acre";"Impostos sobre produto, líquidos de subsídios";2019;1690,73;1944,89;-5,16;130,58
"Acre";"Impostos sobre produto, líquidos de subsídios";2020;1679,9;1848,91;-4,93;124,13
"Acre";"Impostos sobre produto, líquidos de subsídios";2021;2078,71;2078,71;12,43;139,56
"Acre";"Outros impostos sobre a produção líquidos de subsídios";2010;47,91;91,75;NA;100
"Acre";"Outros impostos sobre a produção líquidos de subsídios";2011;39,06;70,22;-23,47;76,53
"Acre";"Outros impostos sobre a produção líquidos de subsídios";2012;39,14;66,5;-5,3;72,48
"Acre";"Outros impostos sobre a produção líquidos de subsídios";2013;41,64;66,79;0,44;72,8
"Acre";"Outros impostos sobre a produção líquidos de subsídios";2014;58,3;87,88;31,58;95,78
"Acre";"Outros impostos sobre a produção líquidos de subsídios";2015;56,53;76,99;-12,39;83,91
"Acre";"Outros impostos sobre a produção líquidos de subsídios";2016;55,01;70,49;-8,44;76,83
"Acre";"Outros impostos sobre a produção líquidos de subsídios";2017;69,44;86,44;22,63;94,21
"Acre";"Outros impostos sobre a produção líquidos de subsídios";2018;72,69;87,21;0,89;95,05
"Acre";"Outros impostos sobre a produção líquidos de subsídios";2019;50,27;57,83;-33,69;63,03
"Acre";"Outros impostos sobre a produção líquidos de subsídios";2020;47,15;51,89;-10,27;56,56
"Acre";"Outros impostos sobre a produção líquidos de subsídios";2021;-27,25;-27,25;-152,51;-29,7
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2010;3326,83;6370,79;NA;100
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2011;3429,24;6165,91;-3,22;96,78
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2012;3752,25;6374,51;3,38;100,06
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2013;4382,72;7030,06;10,28;110,35
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2014;5572,57;8400,37;19,49;131,86
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2015;5431,44;7398,04;-11,93;116,12
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2016;5066,46;6492,64;-12,24;101,91
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2017;4983,29;6203,23;-4,46;97,37
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2018;5393,04;6470,91;4,32;101,57
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2019;5765,52;6632,25;2,49;104,1
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2020;6183,65;6805,79;2,62;106,83
"Acre";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2021;9726,68;9726,68;42,92;152,68
"Acre";"PIB - Ótica da Renda";2010;8342,36;15975,38;NA;100
"Acre";"PIB - Ótica da Renda";2011;8949,43;16091,43;0,73;100,73
"Acre";"PIB - Ótica da Renda";2012;10137,92;17222,82;7,03;107,81
"Acre";"PIB - Ótica da Renda";2013;11473,93;18404,65;6,86;115,21
"Acre";"PIB - Ótica da Renda";2014;13458,7;20288,33;10,23;127
"Acre";"PIB - Ótica da Renda";2015;13622,8;18555,29;-8,54;116,15
"Acre";"PIB - Ótica da Renda";2016;13754,24;17626;-5,01;110,33
"Acre";"PIB - Ótica da Renda";2017;14272,94;17767,05;0,8;111,22
"Acre";"PIB - Ótica da Renda";2018;15331,12;18395,27;3,54;115,15
"Acre";"PIB - Ótica da Renda";2019;15630,02;17979,67;-2,26;112,55
"Acre";"PIB - Ótica da Renda";2020;16476,37;18134,06;0,86;113,51
"Acre";"PIB - Ótica da Renda";2021;21374,44;21374,44;17,87;133,8
"Acre";"PIB - Ótica Produção";2010;8342,36;15975,38;NA;100
"Acre";"PIB - Ótica Produção";2011;8949,43;16091,43;0,73;100,73
"Acre";"PIB - Ótica Produção";2012;10137,92;17222,82;7,03;107,81
"Acre";"PIB - Ótica Produção";2013;11473,93;18404,65;6,86;115,21
"Acre";"PIB - Ótica Produção";2014;13458,7;20288,33;10,23;127
"Acre";"PIB - Ótica Produção";2015;13622,8;18555,29;-8,54;116,15
"Acre";"PIB - Ótica Produção";2016;13754,24;17626;-5,01;110,33
"Acre";"PIB - Ótica Produção";2017;14272,94;17767,05;0,8;111,22
"Acre";"PIB - Ótica Produção";2018;15331,12;18395,27;3,54;115,15
"Acre";"PIB - Ótica Produção";2019;15630,02;17979,67;-2,26;112,55
"Acre";"PIB - Ótica Produção";2020;16476,37;18134,06;0,86;113,51
"Acre";"PIB - Ótica Produção";2021;21374,44;21374,44;17,87;133,8
"Amazonas";"Valor Adicionado";2010;50384,21;96484,36;NA;100
"Amazonas";"Valor Adicionado";2011;59108,11;106278,7;10,15;110,15
"Amazonas";"Valor Adicionado";2012;59572,31;101204,43;-4,77;104,89
"Amazonas";"Valor Adicionado";2013;68812;110377,23;9,06;114,4
"Amazonas";"Valor Adicionado";2014;71897,86;108382,51;-1,81;112,33
"Amazonas";"Valor Adicionado";2015;72694,79;99015,84;-8,64;102,62
"Amazonas";"Valor Adicionado";2016;75908,49;97276,42;-1,76;100,82
"Amazonas";"Valor Adicionado";2017;78497,47;97714,14;0,45;101,27
"Amazonas";"Valor Adicionado";2018;84361,54;101222,41;3,59;104,91
"Amazonas";"Valor Adicionado";2019;90725,25;104363,92;3,1;108,17
"Amazonas";"Valor Adicionado";2020;95960,72;105615,31;1,2;109,46
"Amazonas";"Valor Adicionado";2021;109237,24;109237,24;3,43;113,22
"Amazonas";"Remuneração";2010;22227,14;42564,36;NA;100
"Amazonas";"Remuneração";2011;26069,5;46873,99;10,12;110,12
"Amazonas";"Remuneração";2012;28219,9;47941,38;2,28;112,63
"Amazonas";"Remuneração";2013;32149,96;51569,84;7,57;121,16
"Amazonas";"Remuneração";2014;35031,33;52808,01;2,4;124,07
"Amazonas";"Remuneração";2015;35772,5;48724,87;-7,73;114,47
"Amazonas";"Remuneração";2016;35920,3;46031,71;-5,53;108,15
"Amazonas";"Remuneração";2017;36710,68;45697,68;-0,73;107,36
"Amazonas";"Remuneração";2018;38690,13;46422,91;1,59;109,07
"Amazonas";"Remuneração";2019;41747,31;48023,16;3,45;112,82
"Amazonas";"Remuneração";2020;42660,73;46952,82;-2,23;110,31
"Amazonas";"Remuneração";2021;47184,56;47184,56;0,49;110,85
"Amazonas";"Salários";2010;17534,76;33578,57;NA;100
"Amazonas";"Salários";2011;20527,6;36909,44;9,92;109,92
"Amazonas";"Salários";2012;22320,18;37918,65;2,73;112,93
"Amazonas";"Salários";2013;25399,3;40741,5;7,44;121,33
"Amazonas";"Salários";2014;27871,63;42015,12;3,13;125,12
"Amazonas";"Salários";2015;28581,57;38930,28;-7,34;115,94
"Amazonas";"Salários";2016;28694,8;36772,27;-5,54;109,51
"Amazonas";"Salários";2017;29005,66;36106,43;-1,81;107,53
"Amazonas";"Salários";2018;30514,82;36613,65;1,4;109,04
"Amazonas";"Salários";2019;32874,71;37816,74;3,29;112,62
"Amazonas";"Salários";2020;33831,97;37235,8;-1,54;110,89
"Amazonas";"Salários";2021;37161,62;37161,62;-0,2;110,67
"Amazonas";"Contribuição social";2010;4692,38;8985,78;NA;100
"Amazonas";"Contribuição social";2011;5541,9;9964,55;10,89;110,89
"Amazonas";"Contribuição social";2012;5899,71;10022,73;0,58;111,54
"Amazonas";"Contribuição social";2013;6750,66;10828,34;8,04;120,51
"Amazonas";"Contribuição social";2014;7159,7;10792,89;-0,33;120,11
"Amazonas";"Contribuição social";2015;7190,92;9794,59;-9,25;109
"Amazonas";"Contribuição social";2016;7225,49;9259,44;-5,46;103,05
"Amazonas";"Contribuição social";2017;7705,02;9591,25;3,58;106,74
"Amazonas";"Contribuição social";2018;8175,31;9809,26;2,27;109,16
"Amazonas";"Contribuição social";2019;8872,61;10206,42;4,05;113,58
"Amazonas";"Contribuição social";2020;8828,76;9717,02;-4,8;108,14
"Amazonas";"Contribuição social";2021;10022,94;10022,94;3,15;111,54
"Amazonas";"Impostos sobre a produção";2010;11260,29;21563,15;NA;100
"Amazonas";"Impostos sobre a produção";2011;12328,38;22166,91;2,8;102,8
"Amazonas";"Impostos sobre a produção";2012;13413,04;22786,75;2,8;105,67
"Amazonas";"Impostos sobre a produção";2013;15090,76;24206,18;6,23;112,26
"Amazonas";"Impostos sobre a produção";2014;15704,43;23673,66;-2,2;109,79
"Amazonas";"Impostos sobre a produção";2015;14789,1;20143,88;-14,91;93,42
"Amazonas";"Impostos sobre a produção";2016;14042,68;17995,63;-10,66;83,46
"Amazonas";"Impostos sobre a produção";2017;15885,99;19774,98;9,89;91,71
"Amazonas";"Impostos sobre a produção";2018;17139,66;20565,27;4;95,37
"Amazonas";"Impostos sobre a produção";2019;19068,33;21934,87;6,66;101,72
"Amazonas";"Impostos sobre a produção";2020;21601,99;23775,36;8,39;110,26
"Amazonas";"Impostos sobre a produção";2021;24133,94;24133,94;1,51;111,92
"Amazonas";"Impostos sobre produto, líquidos de subsídios";2010;10492,91;20093,63;NA;100
"Amazonas";"Impostos sobre produto, líquidos de subsídios";2011;11626,29;20904,52;4,04;104,04
"Amazonas";"Impostos sobre produto, líquidos de subsídios";2012;12670,39;21525,1;2,97;107,12
"Amazonas";"Impostos sobre produto, líquidos de subsídios";2013;14239,24;22840,31;6,11;113,67
"Amazonas";"Impostos sobre produto, líquidos de subsídios";2014;14770,78;22266,23;-2,51;110,81
"Amazonas";"Impostos sobre produto, líquidos de subsídios";2015;13873,4;18896,63;-15,13;94,04
"Amazonas";"Impostos sobre produto, líquidos de subsídios";2016;13131,29;16827,7;-10,95;83,75
"Amazonas";"Impostos sobre produto, líquidos de subsídios";2017;14742,72;18351,83;9,06;91,33
"Amazonas";"Impostos sobre produto, líquidos de subsídios";2018;15747,69;18895,09;2,96;94,04
"Amazonas";"Impostos sobre produto, líquidos de subsídios";2019;17455,84;20079,97;6,27;99,93
"Amazonas";"Impostos sobre produto, líquidos de subsídios";2020;20058,42;22076,5;9,94;109,87
"Amazonas";"Impostos sobre produto, líquidos de subsídios";2021;22293,79;22293,79;0,98;110,95
"Amazonas";"Outros impostos sobre a produção líquidos de subsídios";2010;767,38;1469,52;NA;100
"Amazonas";"Outros impostos sobre a produção líquidos de subsídios";2011;702,09;1262,38;-14,1;85,9
"Amazonas";"Outros impostos sobre a produção líquidos de subsídios";2012;742,65;1261,65;-0,06;85,85
"Amazonas";"Outros impostos sobre a produção líquidos de subsídios";2013;851,52;1365,87;8,26;92,95
"Amazonas";"Outros impostos sobre a produção líquidos de subsídios";2014;933,65;1407,44;3,04;95,78
"Amazonas";"Outros impostos sobre a produção líquidos de subsídios";2015;915,7;1247,25;-11,38;84,87
"Amazonas";"Outros impostos sobre a produção líquidos de subsídios";2016;911,38;1167,93;-6,36;79,48
"Amazonas";"Outros impostos sobre a produção líquidos de subsídios";2017;1143,26;1423,14;21,85;96,84
"Amazonas";"Outros impostos sobre a produção líquidos de subsídios";2018;1391,97;1670,18;17,36;113,65
"Amazonas";"Outros impostos sobre a produção líquidos de subsídios";2019;1612,49;1854,9;11,06;126,22
"Amazonas";"Outros impostos sobre a produção líquidos de subsídios";2020;1543,56;1698,86;-8,41;115,61
"Amazonas";"Outros impostos sobre a produção líquidos de subsídios";2021;1840,14;1840,14;8,32;125,22
"Amazonas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2010;27389,69;52450,49;NA;100
"Amazonas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2011;32336,52;58142,33;10,85;110,85
"Amazonas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2012;30609,76;52001,4;-10,56;99,14
"Amazonas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2013;35810,52;57441,52;10,46;109,52
"Amazonas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2014;35932,88;54167,06;-5,7;103,27
"Amazonas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2015;36006,59;49043,72;-9,46;93,5
"Amazonas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2016;39076,81;50076,77;2,11;95,47
"Amazonas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2017;40643,52;50593,31;1,03;96,46
"Amazonas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2018;44279,44;53129,32;5,01;101,29
"Amazonas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2019;47365,45;54485,86;2,55;103,88
"Amazonas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2020;51756,43;56963,63;4,55;108,6
"Amazonas";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2021;60212,54;60212,54;5,7;114,8
"Amazonas";"PIB - Ótica da Renda";2010;60877,12;116577,99;NA;100
"Amazonas";"PIB - Ótica da Renda";2011;70734,4;127183,23;9,1;109,1
"Amazonas";"PIB - Ótica da Renda";2012;72242,7;122729,53;-3,5;105,28
"Amazonas";"PIB - Ótica da Renda";2013;83051,23;133217,54;8,55;114,27
"Amazonas";"PIB - Ótica da Renda";2014;86668,64;130648,73;-1,93;112,07
"Amazonas";"PIB - Ótica da Renda";2015;86568,18;117912,46;-9,75;101,14
"Amazonas";"PIB - Ótica da Renda";2016;89039,78;114104,12;-3,23;97,88
"Amazonas";"PIB - Ótica da Renda";2017;93240,19;116065,97;1,72;99,56
"Amazonas";"PIB - Ótica da Renda";2018;100109,24;120117,5;3,49;103,04
"Amazonas";"PIB - Ótica da Renda";2019;108181,09;124443,89;3,6;106,75
